,League,FirstName,LastName,Pos.,Type,From,To,G,GS,MIN,FGM,FGA,3FGM,3FGA,FTM,FTA,OFF,DEF,REB,AST,STL,BLK,TO,PF,PTS,Unnamed: 28,GPG,GSPG,MINPG,FGMPG,FGAPG,3FGMPG,3FGAPG,FTMPG,FTAPG,OFFPG,DEFPG,REBPG,ASTPG,STLPG,BLKPG,TOPG,PFPG,PTSPG,G_college,GS_college,MINPG_college,FGMPG_college,FGAPG_college,3FGMPG_college,3FGAPG_college,FTMPG_college,FTAPG_college,OFFPG_college,DEFPG_college,REBPG_college,ASTPG_college,STLPG_college,BLKPG_college,TOPG_college,PFPG_college,PTSPG_college,yrs_college,first_yr_college,last_yr_college,last_college,notes_college,CC_college,FR_college,DNP_college,FGM36_college,FGA36_college,3FGM36_college,3FGA36_college,FTM36_college,FTA36_college,OFF36_college,DEF36_college,REB36_college,AST36_college,STL36_college,BLK36_college,TO36_college,PF36_college,PTS36_college,yrs_since_college,rand,train_ind
17,NBA,Don,Adams,F,Regular Season,1970,(1976-77),487.0,-99,12407,1682.0,4186.0,0,0,872.0,1180,364,844,2732,869,283,55,0,1591,4236.0,-99.0,0,0,25.476386036960985,3.453798767967146,8.595482546201232,0,0,1.7905544147843941,2.42299794661191,0.7474332648870636,1.73305954825462,5.6098562628336754,1.784394250513347,0.5811088295687885,0.11293634496919917,0,3.2669404517453797,8.698151950718685,71,-99,-99,5.816901408450704,13.80281690140845,0,0,3.380281690140845,4.704225352112676,-99,-99,10.887323943661972,-99,-99,-99,-99,3.6619718309859155,15.014084507042254,3,1968,1970,Northwestern University,nan,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1970,0.1461791614257435,train
18,NBA,Hassan,Adams,G,Regular Season,2006,(2008-09),73.0,8,547,79.0,148.0,0,1,27.0,42,36,48,84,14,18,5,26,51,185.0,-99.0,0,0,7.493150684931507,1.082191780821918,2.0273972602739727,0,0.0136986301369863,0.3698630136986301,0.5753424657534246,0.4931506849315068,0.6575342465753424,1.1506849315068493,0.1917808219178082,0.2465753424657534,0.0684931506849315,0.3561643835616438,0.6986301369863014,2.5342465753424657,130,100,27.76153846153846,5.769230769230769,11.561538461538461,0.5769230769230769,1.853846153846154,1.8692307692307693,2.6538461538461537,2.453846153846154,2.976923076923077,5.430769230769231,1.9923076923076923,1.8307692307692307,0.6538461538461539,1.9615384615384615,2.023076923076923,13.984615384615385,4,2003,2006,University of Arizona,nan,0,0,0,7.4812967581047385,14.992518703241895,0.7481296758104737,2.4039900249376562,2.423940149625935,3.4413965087281797,3.182044887780549,3.860349127182045,7.0423940149625945,2.5835411471321694,2.374064837905237,0.8478802992518704,2.543640897755611,2.623441396508728,18.134663341645886,2006,0.08423488758621733,train
19,NBA,Jaylen,Adams,G,Regular Season,2018,(2020-21),41.0,1,446,39.0,118.0,25,76,7.0,9,11,52,63,67,14,5,28,46,110.0,-99.0,0,0,10.878048780487806,0.9512195121951219,2.8780487804878048,0.6097560975609756,1.853658536585366,0.17073170731707318,0.21951219512195122,0.2682926829268293,1.2682926829268293,1.5365853658536586,1.6341463414634145,0.34146341463414637,0.12195121951219512,0.6829268292682927,1.1219512195121952,2.682926829268293,110,108,36.345454545454544,4.836363636363636,11.327272727272728,2.4545454545454546,6.2272727272727275,5.254545454545455,6.2727272727272725,0.5363636363636364,2.8454545454545452,3.381818181818182,5.363636363636363,1.5454545454545454,0.2,2.8545454545454545,2.6454545454545455,17.381818181818183,4,2015,2018,St. Bonaventure University,nan,0,0,0,4.7903951975988,11.219609804902452,2.4312156078039022,6.168084042021011,5.204602301150576,6.2131065532766385,0.5312656328164083,2.8184092046023013,3.3496748374187097,5.312656328164082,1.5307653826913457,0.1980990495247624,2.827413706853427,2.6203101550775387,17.21660830415208,2018,0.025933773346957345,train
21,NBA,Michael,Adams,G,Regular Season,1985,(1995-96),653.0,510,20446,3257.0,7849.0,949,2857,2158.0,2543,416,1484,1900,4209,1081,67,1402,1193,9621.0,-99.0,0,0,31.310872894333844,4.987748851454824,12.019908116385912,1.4532924961715161,4.375191424196019,3.3047473200612556,3.894333843797856,0.6370597243491577,2.2725880551301683,2.909647779479326,6.445635528330781,1.6554364471669218,0.10260336906584992,2.147013782542113,1.8269525267993874,14.73353751914242,119,-99,29.613445378151262,5.3277310924369745,11.344537815126051,0,0,3.2100840336134455,4.277310924369748,-99,-99,2.689075630252101,3.991596638655462,2.310924369747899,0.10084033613445378,2.8151260504201683,2.0252100840336134,13.865546218487395,4,1982,1985,Boston College,nan,0,0,0,6.476730987514188,13.791146424517592,0.0,0.0,3.902383654937571,5.199772985244041,-99.0,-99.0,3.2690124858115777,4.852440408626561,2.8093076049943244,0.12258796821793416,3.4222474460839956,2.4619750283768442,16.85584562996595,1985,0.5320604400024274,train
22,NBA,Steven,Adams,C,Regular Season,2013,(2022-23),706.0,641,18944,2713.0,4620.0,1,16,1091.0,2037,2600,3188,5788,1079,622,675,1029,1748,6518.0,-99.0,0,0,26.8328611898017,3.8427762039660056,6.543909348441926,0.00141643059490085,0.0226628895184136,1.545325779036827,2.8852691218130313,3.68271954674221,4.515580736543909,8.19830028328612,1.528328611898017,0.8810198300283286,0.9560906515580736,1.4575070821529745,2.4759206798866855,9.23229461756374,32,32,23.40625,3.125,5.46875,0,0,0.96875,2.1875,2.8125,3.53125,6.34375,0.625,0.65625,2.03125,1.09375,1.625,7.21875,1,2013,2013,University of Pittsburgh,nan,0,0,0,4.806408544726302,8.411214953271028,0.0,0.0,1.4899866488651534,3.364485981308411,4.325767690253672,5.431241655540721,9.757009345794392,0.9612817089452603,1.0093457943925233,3.1241655540720963,1.6822429906542056,2.4993324432576767,11.102803738317757,2013,0.07361715337135344,train
23,NBA,Rafael,Addison,F-G,Regular Season,1986,(1996-97),379.0,54,5697,920.0,2047.0,69,245,277.0,359,262,518,780,339,148,83,284,671,2186.0,-99.0,0,0,15.031662269129287,2.4274406332453826,5.401055408970977,0.1820580474934037,0.6464379947229552,0.7308707124010554,0.9472295514511874,0.6912928759894459,1.366754617414248,2.058047493403694,0.8944591029023746,0.39050131926121373,0.21899736147757257,0.7493403693931399,1.770448548812665,5.7678100263852246,126,96,30.142857142857142,6.182539682539683,11.571428571428571,0,0,2.5238095238095237,3.3095238095238093,1.4761904761904763,3.6746031746031744,5.150793650793651,2.5396825396825395,1.1746031746031746,0.5158730158730159,1.9603174603174602,2.5952380952380953,14.88888888888889,4,1983,1986,Syracuse University,nan,0,0,0,7.383886255924171,13.819905213270143,0.0,0.0,3.0142180094786726,3.9526066350710902,1.7630331753554502,4.388625592417061,6.151658767772512,3.033175355450237,1.4028436018957346,0.6161137440758295,2.3412322274881516,3.099526066350711,17.781990521327014,1986,0.20977490634155382,train
25,NBA,Deng,Adel,F,Regular Season,2018,(2018-19),19.0,3,194,11.0,36.0,6,23,4.0,4,3,16,19,5,1,4,6,13,32.0,-99.0,0,0,10.210526315789474,0.5789473684210527,1.894736842105263,0.3157894736842105,1.2105263157894737,0.21052631578947367,0.21052631578947367,0.15789473684210525,0.8421052631578947,1,0.2631578947368421,0.05263157894736842,0.21052631578947367,0.3157894736842105,0.6842105263157895,1.6842105263157894,89,71,26.808988764044944,3.932584269662921,8.97752808988764,1.1348314606741574,3.258426966292135,2.2134831460674156,2.853932584269663,0.6179775280898876,3.5280898876404496,4.146067415730337,2,0.5280898876404494,0.2696629213483146,1.6629213483146068,1.4943820224719102,11.213483146067416,3,2016,2018,University of Louisville,nan,0,0,0,5.2808046940486175,12.055322715842413,1.5238893545683152,4.375523889354568,2.9723386420787925,3.832355406538139,0.8298407376362111,4.7376362112321875,5.567476948868398,2.685666387259011,0.7091366303436714,0.36211232187761944,2.2330259849119867,2.0067057837384743,15.057837384744342,2018,0.5590633662341684,train
26,NBA,Rick,Adelman,G,Regular Season,1968,(1974-75),462.0,-99,10427,1381.0,3330.0,0,0,817.0,1146,41,123,1129,1606,106,9,0,990,3579.0,-99.0,0,0,22.56926406926407,2.9891774891774894,7.207792207792208,0,0,1.7683982683982684,2.4805194805194803,0.08874458874458875,0.2662337662337662,2.4437229437229435,3.4761904761904763,0.22943722943722944,0.01948051948051948,0,2.142857142857143,7.746753246753247,76,-99,-99,6.276315789473684,15.06578947368421,0,0,6.197368421052632,7.657894736842105,-99,-99,4.7894736842105265,-99,-99,-99,-99,2.8947368421052633,18.75,4,1965,1968,Loyola Marymount University,nan,0,1,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1968,0.3198129417517106,train
29,NBA,Maurice,Ager,G,Regular Season,2006,(2010-11),82.0,4,505,64.0,189.0,11,44,30.0,53,8,38,46,19,6,6,29,65,169.0,-99.0,0,0,6.158536585365853,0.7804878048780488,2.3048780487804876,0.13414634146341464,0.5365853658536586,0.36585365853658536,0.6463414634146342,0.0975609756097561,0.4634146341463415,0.5609756097560976,0.23170731707317074,0.07317073170731707,0.07317073170731707,0.35365853658536583,0.7926829268292683,2.0609756097560976,124,73,25.612903225806452,4.217741935483871,9.556451612903226,1.6290322580645162,4.290322580645161,2.467741935483871,3.185483870967742,0.7983870967741935,2.620967741935484,3.4193548387096775,1.4596774193548387,0.5,0.31451612903225806,1.6935483870967742,1.935483870967742,12.53225806451613,4,2003,2006,Michigan State University,nan,0,0,0,5.928211586901763,13.43198992443325,2.289672544080605,6.030226700251889,3.468513853904282,4.477329974811083,1.1221662468513853,3.683879093198992,4.806045340050377,2.0516372795969775,0.7027707808564232,0.44206549118387906,2.380352644836272,2.7204030226700255,17.614609571788414,2006,0.030551879702930274,train
30,NBA,Mark,Aguirre,F-G,Regular Season,1981,(1993-94),923.0,639,27730,7201.0,14865.0,392,1258,3664.0,4944,1704,2874,4578,2871,687,296,2306,2599,18458.0,-99.0,0,0,30.043336944745395,7.801733477789816,16.105092091007585,0.4247020585048754,1.362946912242687,3.969664138678223,5.356446370530877,1.8461538461538463,3.1137594799566632,4.9599133261105095,3.1105092091007585,0.7443120260021668,0.3206933911159263,2.498374864572048,2.8158179848320692,19.99783315276273,89,-99,37.348314606741575,9.696629213483146,17.775280898876403,0,0,5.123595505617978,6.674157303370786,-99,-99,7.932584269662922,3.303370786516854,1.4943820224719102,0.4943820224719101,3.4157303370786516,2.7865168539325844,24.51685393258427,3,1979,1981,DePaul University,nan,0,0,0,9.346570397111911,17.133574007220215,0.0,0.0,4.938628158844765,6.433212996389891,-99.0,-99.0,7.646209386281589,3.184115523465704,1.44043321299639,0.47653429602888087,3.292418772563177,2.6859205776173285,23.63176895306859,1981,0.2109620812148405,train
31,NBA,Blake,Ahearn,G,Regular Season,2007,(2011-12),19.0,0,226,21.0,77.0,14,47,32.0,33,1,21,22,22,7,0,22,27,88.0,-99.0,0,0,11.894736842105264,1.105263157894737,4.052631578947368,0.7368421052631579,2.473684210526316,1.6842105263157894,1.736842105263158,0.05263157894736842,1.105263157894737,1.1578947368421053,1.1578947368421053,0.3684210526315789,0,1.1578947368421053,1.4210526315789473,4.631578947368421,129,84,26.496124031007753,3.744186046511628,8.852713178294573,2.13953488372093,5.24031007751938,3.372093023255814,3.565891472868217,0.2558139534883721,1.4573643410852712,1.7131782945736433,1.7906976744186047,0.7286821705426356,0.046511627906976744,1.6511627906976745,1.2635658914728682,13,4,2004,2007,Missouri State University,nan,0,0,0,5.087185488589818,12.028086600351081,2.9069631363370387,7.119953188999415,4.5816266822703335,4.844938560561732,0.347571679344646,1.9801053247513163,2.3276770040959622,2.4330017554125223,0.9900526623756581,0.06319485078993563,2.243417203042715,1.716793446459918,17.662960795787008,2007,0.4941632877131281,train
32,NBA,Danny,Ainge,G,Regular Season,1981,(1994-95),1042.0,508,27755,4643.0,9905.0,1002,2651,1676.0,1980,695,2073,2768,4199,1133,132,1566,2549,11964.0,-99.0,0,0,26.636276391554702,4.455854126679463,9.505758157389636,0.9616122840690979,2.5441458733205375,1.6084452975047985,1.9001919385796544,0.6669865642994242,1.989443378119002,2.656429942418426,4.029750479846449,1.0873320537428024,0.12667946257197696,1.5028790786948176,2.446257197696737,11.48176583493282,118,-99,36.09322033898305,8.364406779661017,15.889830508474576,0,0,4.177966101694915,5.11864406779661,-99,-99,4.584745762711864,4.567796610169491,1.652542372881356,0.17796610169491525,3.211864406779661,3.330508474576271,20.906779661016948,4,1978,1981,Brigham Young University,nan,0,0,0,8.342803474994131,15.848790795961492,0.0,0.0,4.167175393284809,5.105423808405728,-99.0,-99.0,4.572904437661422,4.555999060812397,1.6482742427799955,0.1775064569147687,3.2035689128903497,3.321906550833529,20.852782343273066,1981,0.44124323283748734,train
34,NBA,Josh,Akognon,G,Regular Season,2009,(2012-13),3.0,0,9,2.0,4.0,1,2,0.0,0,0,1,1,1,0,0,0,3,5.0,-99.0,0,0,3,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,1.0,1.6666666666666667,119,77,26.26890756302521,5.016806722689076,12.285714285714286,2.8151260504201683,7.563025210084033,2.319327731092437,2.6638655462184873,0.42857142857142855,2.2100840336134455,2.638655462184874,1.3109243697478992,0.8739495798319328,0.1092436974789916,1.6470588235294117,1.7647058823529411,15.168067226890756,5,2005,2009,"California State University, Fullerton",transfer student,0,0,1,6.8752399232245685,16.836852207293667,3.8579654510556627,10.36468330134357,3.178502879078695,3.650671785028791,0.5873320537428023,3.0287907869481767,3.616122840690979,1.796545105566219,1.1976967370441458,0.14971209213051823,2.257197696737044,2.418426103646833,20.786948176583493,2009,0.12209105091453087,train
36,NBA,Solomon,Alabi,C,Regular Season,2010,(2011-12),26.0,0,181,16.0,51.0,0,0,7.0,10,22,39,61,5,4,11,8,16,39.0,-99.0,0,0,6.961538461538462,0.6153846153846154,1.9615384615384615,0,0,0.2692307692307692,0.38461538461538464,0.8461538461538461,1.5,2.3461538461538463,0.19230769230769232,0.15384615384615385,0.4230769230769231,0.3076923076923077,0.6153846153846154,1.5,77,68,21.974025974025974,3.5064935064935066,6.571428571428571,0,0.012987012987012988,2.1298701298701297,2.857142857142857,2.103896103896104,3.2857142857142856,5.3896103896103895,0.36363636363636365,0.5064935064935064,2.064935064935065,1.6623376623376624,2.051948051948052,9.142857142857142,3,2008,2010,Florida State University,nan,0,0,0,5.74468085106383,10.76595744680851,0.0,0.021276595744680854,3.4893617021276593,4.680851063829787,3.4468085106382977,5.382978723404255,8.829787234042552,0.5957446808510638,0.8297872340425532,3.3829787234042556,2.7234042553191493,3.361702127659574,14.97872340425532,2010,0.12834075608001172,train
37,NBA,Mark,Alarie,F,Regular Season,1986,(1990-91),325.0,41,5500,1037.0,2184.0,34,135,324.0,418,438,682,1120,363,132,109,309,712,2432.0,-99.0,0,0,16.923076923076923,3.190769230769231,6.72,0.10461538461538461,0.4153846153846154,0.9969230769230769,1.2861538461538462,1.3476923076923077,2.0984615384615384,3.4461538461538463,1.116923076923077,0.40615384615384614,0.3353846153846154,0.9507692307692308,2.190769230769231,7.483076923076923,133,133,30.39097744360902,6.225563909774436,11.31578947368421,0,0.015037593984962405,3.6090225563909772,4.526315789473684,-99,-99,6.2631578947368425,1.1428571428571428,0.9097744360902256,0.7819548872180451,2.0150375939849625,2.9097744360902253,16.06015037593985,4,1983,1986,Duke University,nan,0,0,0,7.374567046016824,13.404255319148938,0.0,0.01781296387926769,4.275111331024245,5.361702127659575,-99.0,-99.0,7.419099455714994,1.3537852548243443,1.0776843146956951,0.9262741217219198,2.3869371598218705,3.4468085106382977,19.02424542305789,1986,0.4503331977691176,train
38,NBA,Gary,Alcorn,C,Regular Season,1959,(1960-61),78.0,0,844,103.0,352.0,0,0,55.0,92,0,0,329,24,0,0,0,170,261.0,-99.0,0,0,10.820512820512821,1.3205128205128205,4.512820512820513,0,0,0.7051282051282052,1.1794871794871795,0,0,4.217948717948718,0.3076923076923077,0,0,0,2.1794871794871793,3.3461538461538463,78,-99,-99,7.256410256410256,18.307692307692307,0,0,3.448717948717949,5.666666666666667,-99,-99,13.846153846153847,-99,-99,-99,-99,-99,17.96153846153846,5,1955,1959,"California State University, Fresno",nan,2,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1959,0.5595736824513976,train
40,NBA,Cole,Aldrich,C,Regular Season,2010,(2017-18),339.0,23,3389,435.0,825.0,0,0,180.0,244,334,797,1131,183,137,233,199,509,1050.0,-99.0,0,0,9.997050147492626,1.2831858407079646,2.433628318584071,0,0,0.5309734513274337,0.7197640117994101,0.9852507374631269,2.3510324483775813,3.336283185840708,0.5398230088495575,0.40412979351032446,0.6873156342182891,0.5870206489675516,1.5014749262536873,3.0973451327433628,111,71,20.99099099099099,3.5225225225225225,6.135135135135135,0,0,2.3063063063063063,3.1621621621621623,2.2522522522522523,5.495495495495495,7.747747747747748,0.6486486486486487,0.5315315315315315,2.279279279279279,1.1981981981981982,2.0720720720720722,9.35135135135135,3,2008,2010,University of Kansas,nan,0,0,0,6.041201716738198,10.521888412017168,0.0,0.0,3.9553648068669527,5.423175965665236,3.8626609442060085,9.424892703862662,13.28755364806867,1.1124463519313306,0.911587982832618,3.909012875536481,2.0549356223175965,3.553648068669528,16.037768240343347,2010,0.30124989311945016,train
41,NBA,LaMarcus,Aldridge,F,Regular Season,2006,(2021-22),1076.0,997,36242,8311.0,16872.0,227,710,3709.0,4563,2778,5959,8737,2076,758,1188,1643,2599,20558.0,-99.0,0,0,33.682156133829,7.723977695167286,15.680297397769516,0.21096654275092938,0.6598513011152416,3.447026022304833,4.2407063197026025,2.5817843866171004,5.538104089219331,8.119888475836431,1.929368029739777,0.7044609665427509,1.104089219330855,1.5269516728624535,2.4154275092936803,19.105947955390334,53,53,30.22641509433962,5.2075471698113205,8.88679245283019,0,0,3.0377358490566038,4.679245283018868,3.358490566037736,4.830188679245283,8.18867924528302,0.6415094339622641,1.2641509433962264,1.830188679245283,1.6415094339622642,2.660377358490566,13.452830188679245,2,2005,2006,University of Texas at Austin,nan,0,0,0,6.202247191011236,10.58426966292135,0.0,0.0,3.617977528089888,5.573033707865168,4.0,5.752808988764045,9.752808988764045,0.7640449438202247,1.5056179775280898,2.1797752808988764,1.9550561797752812,3.168539325842697,16.022471910112362,2006,0.4588890960484847,train
42,NBA,Chuck,Aleksinas,C,Regular Season,1982,(1984-85),74.0,4,1114,161.0,337.0,0,1,55.0,75,87,183,270,36,15,15,72,171,377.0,-99.0,0,0,15.054054054054054,2.175675675675676,4.554054054054054,0,0.013513513513513514,0.7432432432432432,1.0135135135135136,1.1756756756756757,2.472972972972973,3.6486486486486487,0.4864864864864865,0.20270270270270271,0.20270270270270271,0.972972972972973,2.310810810810811,5.094594594594595,97,-99,23,3.7628865979381443,6.711340206185567,0,0,2.4742268041237114,3.4329896907216493,-99,-99,4.948453608247423,0.32989690721649484,-99,-99,1.9793814432989691,2.4329896907216493,10,5,1978,1982,University of Connecticut,transfer student,0,0,1,5.889735544598834,10.504706409681758,0.0,0.0,3.872702823845809,5.373375168086059,-99.0,-99.0,7.745405647691618,0.5163603765127746,-99.0,-99.0,3.098162259076647,3.808157776781712,15.652173913043478,1982,0.5361812588374617,train
43,NBA,Cliff,Alexander,F,Regular Season,2015,(2015-16),8.0,0,36,5.0,10.0,0,0,0.0,0,2,4,6,0,1,2,1,1,10.0,-99.0,0,0,4.5,0.625,1.25,0,0,0.0,0.0,0.25,0.5,0.75,0.0,0.125,0.25,0.125,0.125,1.25,28,6,17.571428571428573,2.607142857142857,4.607142857142857,0,0,1.8928571428571428,2.8214285714285716,1.9642857142857142,3.3214285714285716,5.285714285714286,0.42857142857142855,0.17857142857142858,1.3214285714285714,1,2.0357142857142856,7.107142857142857,1,2015,2015,University of Kansas,nan,0,0,0,5.341463414634147,9.439024390243901,0.0,0.0,3.8780487804878043,5.780487804878049,4.024390243902438,6.804878048780488,10.829268292682926,0.8780487804878048,0.36585365853658536,2.7073170731707314,2.048780487804878,4.170731707317072,14.560975609756095,2015,0.3908018122341348,train
45,NBA,Courtney,Alexander,G,Regular Season,2000,(2002-03),187.0,59,4067,655.0,1552.0,41,121,339.0,417,124,285,409,227,111,18,203,377,1690.0,-99.0,0,0,21.74866310160428,3.5026737967914436,8.29946524064171,0.2192513368983957,0.6470588235294118,1.8128342245989304,2.229946524064171,0.6631016042780749,1.5240641711229947,2.1871657754010694,1.213903743315508,0.5935828877005348,0.0962566844919786,1.085561497326203,2.016042780748663,9.037433155080214,112,-99,30.857142857142858,7.1875,15.776785714285714,1.4821428571428572,4.089285714285714,3,3.9107142857142856,-99,-99,3.9375,2.2232142857142856,1.1428571428571428,0.1875,1.9642857142857142,2.1964285714285716,18.857142857142858,5,1996,2000,"California State University, Fresno",transfer student,0,0,1,8.385416666666666,18.40625,1.7291666666666665,4.770833333333333,3.5,4.5625,-99.0,-99.0,4.59375,2.59375,1.3333333333333333,0.21875,2.2916666666666665,2.5625000000000004,22.0,2000,0.04476869724321009,train
46,NBA,Gary,Alexander,F,Regular Season,1992,(1993-94),11.0,0,55,8.0,14.0,0,0,3.0,9,7,8,15,2,3,0,8,10,19.0,-99.0,0,0,5,0.7272727272727273,1.2727272727272727,0,0,0.2727272727272727,0.8181818181818182,0.6363636363636364,0.7272727272727273,1.3636363636363635,0.18181818181818182,0.2727272727272727,0,0.7272727272727273,0.9090909090909091,1.7272727272727273,87,86,32.758620689655174,5.827586206896552,10.977011494252874,0,0.011494252873563218,2.9655172413793105,4.804597701149425,-99,-99,9.908045977011493,1.2988505747126438,1.1149425287356323,0.7471264367816092,2.6551724137931036,2.528735632183908,14.620689655172415,4,1989,1992,University of South Florida,nan,0,0,1,6.404210526315789,12.063157894736841,0.0,0.01263157894736842,3.2589473684210524,5.279999999999999,-99.0,-99.0,10.888421052631577,1.4273684210526316,1.2252631578947368,0.8210526315789473,2.9178947368421055,2.7789473684210524,16.06736842105263,1992,0.13812235331460831,train
48,NBA,Kyle,Alexander,F,Regular Season,2019,(2019-20),2.0,0,13,1.0,2.0,0,0,0.0,0,2,1,3,0,0,0,1,1,2.0,-99.0,0,0,6.5,0.5,1.0,0,0,0.0,0.0,1,0.5,1.5,0.0,0,0,0.5,0.5,1.0,135,105,17.83703703703704,1.8,3.066666666666667,0.037037037037037035,0.1037037037037037,0.9777777777777777,1.5333333333333334,2.1333333333333333,2.8,4.933333333333334,0.2740740740740741,0.34814814814814815,1.3703703703703705,0.725925925925926,2.1481481481481484,4.614814814814815,4,2016,2019,University of Tennessee,nan,0,0,0,3.632890365448505,6.189368770764119,0.07475083056478404,0.2093023255813953,1.9734219269102986,3.0946843853820596,4.305647840531561,5.651162790697674,9.956810631229237,0.5531561461794019,0.7026578073089701,2.76578073089701,1.4651162790697674,4.335548172757475,9.313953488372091,2019,0.15083778874096299,train
52,NBA,Steve,Alford,G,Regular Season,1987,(1990-91),169.0,3,1641,291.0,634.0,35,108,127.0,146,25,119,144,176,85,10,89,113,744.0,-99.0,0,0,9.710059171597633,1.7218934911242603,3.7514792899408285,0.20710059171597633,0.6390532544378699,0.7514792899408284,0.863905325443787,0.14792899408284024,0.7041420118343196,0.8520710059171598,1.0414201183431953,0.5029585798816568,0.05917159763313609,0.5266272189349113,0.6686390532544378,4.402366863905326,125,-99,-99,7.184,13.48,0.856,1.616,4.28,4.768,-99,-99,2.76,3.08,1.424,0.056,1.808,1.672,19.504,4,1984,1987,Indiana University,nan,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1987,0.21195169081029075,train
53,NBA,Rawle,Alkins,G,Regular Season,2018,(2018-19),10.0,1,120,13.0,39.0,3,12,8.0,12,11,15,26,13,1,0,8,7,37.0,-99.0,0,0,12,1.3,3.9,0.3,1.2,0.8,1.2,1.1,1.5,2.6,1.3,0.1,0,0.8,0.7,3.7,60,57,29.333333333333332,4.033333333333333,8.966666666666667,1.2833333333333334,3.5166666666666666,2.4166666666666665,3.316666666666667,1.6666666666666667,3.216666666666667,4.883333333333334,2.2333333333333334,1.0333333333333334,0.5666666666666667,2.1,2.183333333333333,11.766666666666667,2,2017,2018,University of Arizona,nan,0,0,0,4.95,11.004545454545456,1.5750000000000002,4.315909090909091,2.965909090909091,4.070454545454546,2.045454545454546,3.9477272727272728,5.993181818181819,2.740909090909091,1.2681818181818183,0.6954545454545454,2.577272727272727,2.6795454545454547,14.440909090909093,2018,0.29417176665451394,train
55,NBA,Grayson,Allen,G,Regular Season,2018,(2022-23),264.0,171,6170,857.0,1969.0,501,1269,341.0,396,123,604,727,448,170,48,229,384,2556.0,-99.0,0,0,23.37121212121212,3.246212121212121,7.458333333333333,1.8977272727272727,4.806818181818182,1.2916666666666667,1.5,0.4659090909090909,2.287878787878788,2.753787878787879,1.696969696969697,0.6439393939393939,0.18181818181818182,0.8674242424242424,1.4545454545454546,9.681818181818182,142,97,27.922535211267604,4.267605633802817,9.922535211267606,2.0492957746478875,5.394366197183099,3.471830985915493,4.161971830985915,0.5352112676056338,2.6338028169014085,3.1690140845070425,3.0422535211267605,1.0352112676056338,0.09859154929577464,1.6901408450704225,2.091549295774648,14.056338028169014,4,2015,2018,Duke University,nan,0,0,0,5.502143757881464,12.792938209331652,2.642118537200505,6.95485498108449,4.476166456494326,5.365952080706179,0.6900378310214376,3.395712484237075,4.085750315258513,3.9223203026481714,1.3346784363177806,0.1271122320302648,2.17906683480454,2.6965952080706184,18.122572509457758,2018,0.279117840561784,train
59,NBA,Lavoy,Allen,F,Regular Season,2011,(2016-17),388.0,87,6905,828.0,1758.0,2,15,189.0,277,715,1129,1844,384,120,214,257,706,1847.0,-99.0,0,0,17.79639175257732,2.134020618556701,4.530927835051546,0.005154639175257732,0.03865979381443299,0.48711340206185566,0.7139175257731959,1.842783505154639,2.9097938144329896,4.752577319587629,0.9896907216494846,0.30927835051546393,0.5515463917525774,0.6623711340206185,1.8195876288659794,4.760309278350515,135,130,32.237037037037034,4.385185185185185,8.214814814814815,0.14074074074074075,0.4888888888888889,1.614814814814815,2.4074074074074074,3.0296296296296297,5.466666666666667,8.496296296296297,2.0814814814814815,0.5333333333333333,1.5777777777777777,1.4,2.4962962962962965,10.525925925925925,4,2008,2011,Temple University,nan,0,0,0,4.897058823529412,9.17371323529412,0.15716911764705885,0.5459558823529412,1.8033088235294121,2.6884191176470593,3.38327205882353,6.1047794117647065,9.488051470588237,2.324448529411765,0.5955882352941176,1.761948529411765,1.5634191176470589,2.787683823529412,11.754595588235295,2011,0.042269762501973784,train
60,NBA,Lucius,Allen,G,Regular Season,1969,(1978-79),702.0,-99,20159,3884.0,8385.0,0,0,1639.0,2157,381,928,2205,3174,604,124,247,1799,9407.0,-99.0,0,0,28.716524216524217,5.532763532763533,11.944444444444445,0,0,2.3347578347578346,3.072649572649573,0.5427350427350427,1.3219373219373218,3.141025641025641,4.521367521367521,0.8603988603988604,0.17663817663817663,0.35185185185185186,2.5626780626780628,13.4002849002849,60,-99,-99,6.216666666666667,13.216666666666667,0,0,2.8666666666666667,4.116666666666666,-99,-99,5.933333333333334,-99,-99,-99,-99,2.45,15.3,4,1966,1969,"University of California, Los Angeles",receiving a second citation for possessing a small quantity marijuana,0,1,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1969,0.3995336082997779,train
